,Term,Stem,wTFref,SType,Inn-Score,Inn-TF,Inn-wTF,Ope-Score,Ope-TF,Ope-wTF
2720,met,met,0.00028269156636827,raw,-0.946851634620329,6.0,0.00010967317394165388,,,
2721,meta,meta,,noref,,7.0,0.00012795203626526284,,,
2722,metals,metal,1.4991219428620379e-05,raw,1.5845750308025643,4.0,7.311544929443592e-05,,,
2723,metallic,metal,1.9274424979654775e-05,raw,1.0455785300698772,3.0,5.483658697082694e-05,,,
2724,metal,metal,0.000130637769306549,raw,0.9777559337311162,19.0,0.0003472983841485706,,,
2725,metaphor,metaphor,1.0708013877585985e-05,raw,1.9210472674237773,4.0,7.311544929443592e-05,,,
2726,meteorological,meteorolog,6.424808326551591e-06,raw,2.1441908187379872,3.0,5.483658697082694e-05,,,
2727,method,method,0.000304107594123442,raw,1.0801840592473528,49.0,0.00089566425385684,0.1482309990012226,7.0,0.0003526981407769436
2728,methods,method,0.000304107594123442,raw,1.059564772044617,48.0,0.000877385391533231,0.5049059429399549,10.0,0.0005038544868242052
2729,methodologies,methodolog,6.424808326551591e-06,stem,2.431872891189768,4.0,7.311544929443592e-05,,,
2730,methodology,methodolog,6.424808326551591e-06,stem,2.837337999297932,6.0,0.00010967317394165388,3.445829979998951,4.0,0.00020154179472968206
2731,metrics,metric,,noref,,6.0,0.00010967317394165388,,,
2732,meusburger,meusburg,,noref,,3.0,5.483658697082694e-05,,,
2733,mexico,mexico,4.0690452734826745e-05,raw,0.29836412823965613,3.0,5.483658697082694e-05,,,
2734,michael,michael,2.355763053068917e-05,raw,2.231202195727617,12.0,0.00021934634788330776,2.3696905471828997,5.0,0.0002519272434121026
2735,michel,michel,,noref,,4.0,7.311544929443592e-05,,,
2736,micro,micro,,noref,,9.0,0.0001645097609124808,,,
2737,microscope,microscop,1.7132822204137576e-05,raw,1.4510436381780418,4.0,7.311544929443592e-05,,,
2738,microsoft,microsoft,,noref,,3.0,5.483658697082694e-05,,19.0,0.0009573235249659898
2739,mid,mid,6.424808326551591e-06,raw,3.5304851798578776,12.0,0.00021934634788330776,4.005445767934374,7.0,0.0003526981407769436
2740,middle,middl,0.00025270912751102924,raw,0.6316027322938041,26.0,0.00047525042041383344,,,
2741,mig,mig,,noref,,8.0,0.00014623089858887184,,,
2742,might,might,0.0014391570651475563,raw,-0.8695599603186824,33.0,0.0006032024566790963,-2.25349814430787,3.0,0.00015115634604726154
2743,migrants,migrant,6.424808326551591e-06,stem,2.1441908187379872,3.0,5.483658697082694e-05,,,
2744,migration,migrat,1.0708013877585985e-05,raw,2.1441908187379872,5.0,9.13943116180449e-05,,,
2745,mikhail,mikhail,,noref,,12.0,0.00021934634788330776,,,
2746,mikulin,mikulin,,noref,,4.0,7.311544929443592e-05,,,
2747,mil,mil,,noref,,4.0,7.311544929443592e-05,,,
2748,milan,milan,,noref,,7.0,0.00012795203626526284,,,
2749,military,militari,0.0004540197884096458,raw,-0.5043452548318155,15.0,0.0002741829348541347,-1.0998260784567329,3.0,0.00015115634604726154
2750,mill,mill,2.355763053068917e-05,raw,2.231202195727617,12.0,0.00021934634788330776,,,
2751,mills,mill,6.85312888165503e-05,raw,0.4702143851663154,6.0,0.00010967317394165388,,,
2752,millennium,millennium,8.566411102068788e-06,raw,3.7023354367845367,19.0,0.0003472983841485706,,,
2753,miller,miller,4.711526106137834e-05,raw,0.1517606540477808,3.0,5.483658697082694e-05,,,
2754,million,million,0.0004368869662055082,raw,-0.9767045977700103,9.0,0.0001645097609124808,,,
2755,mindful,mind,1.0708013877585985e-05,raw,,,,3.15814790754717,5.0,0.0002519272434121026
2756,mind,mind,0.0006960209020430891,raw,-0.8064210195355347,17.0,0.0003107406595013526,,,
2757,mining,mine,2.5699233306206364e-05,raw,1.268722081384087,5.0,9.13943116180449e-05,,,
2758,mines,mine,5.9964877714481516e-05,raw,0.19828066968267363,4.0,7.311544929443592e-05,,,
2759,mine,mine,0.00012635456375551462,raw,-0.32390871273363203,5.0,9.13943116180449e-05,,,
2760,ming,ming,,noref,,3.0,5.483658697082694e-05,,,
2761,mini,mini,,noref,,3.0,5.483658697082694e-05,,,
2762,minicomputers,minicomput,,noref,,4.0,7.311544929443592e-05,,,
2763,minimum,minimum,0.0001456289887351694,raw,,,,0.3249345634909539,4.0,0.00020154179472968206
2764,ministers,minist,2.5699233306206364e-05,raw,0.7578964576180964,3.0,5.483658697082694e-05,,,
2765,minister,minist,0.000130637769306549,raw,0.6723742841799343,14.0,0.0002559040725305257,,,
2766,ministry,ministri,2.7840836081723563e-05,raw,1.1886793737105505,5.0,9.13943116180449e-05,,,
2767,mios,mio,,noref,,,,,4.0,0.00020154179472968206
2768,misleading,mislead,2.141602775517197e-05,raw,0.940218014412051,3.0,5.483658697082694e-05,,,
2769,missile,missil,0.00010279693322482546,raw,0.4702143851663153,9.0,0.0001645097609124808,,,
2770,mission,mission,0.00016704501649034137,raw,,,,-0.09994863047431214,3.0,0.00015115634604726154
2771,missouri,missouri,4.4973658285861136e-05,raw,,,,1.2122377584918567,3.0,0.00015115634604726154
2772,mit,mit,,noref,,19.0,0.0003472983841485706,,11.0,0.0005542399355066257
2773,mitigate,mitig,,noref,,3.0,5.483658697082694e-05,,,
2774,mix,mix,2.7840836081723563e-05,raw,,,,1.691810838753743,3.0,0.00015115634604726154
2775,mixed,mix,7.92393026941363e-05,raw,0.3250323753218174,6.0,0.00010967317394165388,,,
2776,mixture,mixtur,6.424808326551591e-05,raw,-0.1583942742560588,3.0,5.483658697082694e-05,,,
2777,mobilization,mobil,1.0708013877585985e-05,raw,2.3265123755319417,6.0,0.00010967317394165388,,,
2778,mobile,mobil,9.423052212275668e-05,raw,1.132589907059507,16.0,0.0002924617971777437,1.6765433666229546,10.0,0.0005038544868242052
2779,modes,mode,1.7132822204137576e-05,raw,1.4510436381780418,4.0,7.311544929443592e-05,,,
2780,mode,mode,4.4973658285861136e-05,raw,1.5845750308025643,12.0,0.00021934634788330776,,,
2781,modeler,model,9.066118416356133e-05,stem,,,,0.5111853984247983,3.0,0.00015115634604726154
2782,modeling,model,9.066118416356133e-05,stem,0.19037549017556057,6.0,0.00010967317394165388,2.4570955474801117,21.0,0.0010580944223308308
2783,modelling,model,9.066118416356133e-05,stem,-0.5027716903843847,3.0,5.483658697082694e-05,,,
2784,models,model,0.00010065533044930826,raw,1.8204037416440897,34.0,0.0006214813190027052,2.5660968438585936,26.0,0.0013100216657429334
2785,model,model,0.00016490341371482416,raw,2.660197801245975,129.0,0.0023579732397455582,2.8033265322577603,54.0,0.0027208142288507077
2786,moderated,moder,1.6704501649034136e-05,stem,1.1886793737105508,3.0,5.483658697082694e-05,,,
2787,modern,modern,0.000424037349552405,raw,1.1044190300928107,70.0,0.0012795203626526285,0.35478752664063506,12.0,0.0006046253841890462
2788,modification,modif,8.566411102068788e-06,raw,,,,3.15814790754717,4.0,0.00020154179472968206
2789,modifications,modif,1.2849616653103182e-05,raw,,,,2.4650007269872245,3.0,0.00015115634604726154
2790,modifying,modifi,8.566411102068788e-06,raw,2.1441908187379872,4.0,7.311544929443592e-05,,,
2791,modify,modifi,1.2849616653103182e-05,raw,1.4510436381780418,3.0,5.483658697082694e-05,2.7526827994390057,4.0,0.00020154179472968206
2792,modified,modifi,2.7840836081723563e-05,raw,1.5251516103317633,7.0,0.00012795203626526284,2.384958019313688,6.0,0.0003023126920945231
2793,module,modul,8.566411102068788e-06,stem,,,,2.870465835095389,3.0,0.00015115634604726154
2794,modules,modul,8.566411102068788e-06,stem,,,,4.767585819981271,20.0,0.0010077089736484103
2795,modular,modular,8.566411102068788e-06,raw,,,,5.832296556973699,58.0,0.00292235602358039
2796,modularity,modular,8.566411102068788e-06,stem,,,,3.717763695482593,7.0,0.0003526981407769436
2797,molecular,molecular,3.640724718379235e-05,raw,1.102736943909826,6.0,0.00010967317394165388,,,
2798,molinas,molina,,noref,,3.0,5.483658697082694e-05,,,
2799,moment,moment,0.0005268342827772305,raw,-2.262528428526266,3.0,5.483658697082694e-05,,,
2800,monetary,monetari,1.9274424979654775e-05,raw,1.7387257106298224,6.0,0.00010967317394165388,2.347217691330841,4.0,0.00020154179472968206
2801,money,money,0.0005675247355120572,raw,-1.826101094814135,5.0,9.13943116180449e-05,-1.0352875573191616,4.0,0.00020154179472968206
2802,mongol,mongol,,noref,,3.0,5.483658697082694e-05,,,
2803,mongolia,mongolia,,noref,,3.0,5.483658697082694e-05,,,
2804,monitor,monitor,6.424808326551591e-06,raw,,,,3.15814790754717,3.0,0.00015115634604726154
2805,monitoring,monitor,2.7840836081723563e-05,raw,0.9655358223963407,4.0,7.311544929443592e-05,,,
2806,months,month,0.00040476292457275025,raw,-1.7112618352017648,4.0,7.311544929443592e-05,,,
2807,mood,mood,7.92393026941363e-05,raw,0.47918305514907567,7.0,0.00012795203626526284,,,
2808,moore,moor,5.139846661241273e-05,raw,0.352431349509932,4.0,7.311544929443592e-05,,,
2809,moral,moral,0.000304107594123442,raw,-1.425341877743383,4.0,7.311544929443592e-05,,,
2810,morocco,morocco,1.0708013877585985e-05,raw,1.6333651949719963,3.0,5.483658697082694e-05,,,
2811,mortar,mortar,2.355763053068917e-05,raw,1.5380550151676715,6.0,0.00010967317394165388,,,
2812,moscow,moscow,0.00010065533044930826,raw,1.2897754905819192,20.0,0.0003655772464721796,,,
2813,mosibudi,mosibudi,,noref,,,,,4.0,0.00020154179472968206
2814,mosin,mosin,,noref,,3.0,5.483658697082694e-05,,,
2815,mostly,mostli,9.423052212275668e-05,raw,0.7578964576180962,11.0,0.00020106748555969876,,,
2816,motion,motion,0.00011778815265344584,raw,-0.2537044540603836,5.0,9.13943116180449e-05,0.7602526347487994,5.0,0.0002519272434121026
2817,motivates,motiv,6.424808326551591e-06,raw,2.431872891189768,4.0,7.311544929443592e-05,,,
2818,motivated,motiv,1.9274424979654775e-05,raw,2.249551334395813,10.0,0.0001827886232360898,,,
2819,motivation,motiv,2.355763053068917e-05,raw,3.3298144843957265,36.0,0.0006580390436499232,,,
2820,motors,motor,0.00010708013877585985,raw,,,,1.32556644379886,8.0,0.0004030835894593641
2821,motorized,motor,0.00011350494710241145,stem,-0.7274888061460252,3.0,5.483658697082694e-05,,,
2822,motor,motor,0.00011992975542896303,raw,-0.2717229595630619,5.0,9.13943116180449e-05,,,
2823,movable,movabl,4.0690452734826745e-05,raw,0.9915113087996015,6.0,0.00010967317394165388,,,
2824,moving,move,0.00024414271640896046,raw,-0.6460974806011953,7.0,0.00012795203626526284,,,
2825,move,move,0.0003662140746134407,raw,-1.3880348253305725,5.0,9.13943116180449e-05,,,
2826,moved,move,0.0003876301023686127,raw,-1.6680118514079483,4.0,7.311544929443592e-05,,,
2827,movements,movement,0.00010065533044930826,raw,-0.6073444943039621,3.0,5.483658697082694e-05,0.4066125945052211,3.0,0.00015115634604726154
2828,movement,movement,0.0002741251552662012,raw,-0.1428900877200935,13.0,0.00023762521020691672,2.1127801333978726,45.0,0.002267345190708923
2829,movies,movi,6.638968604103311e-05,raw,-0.19118409707904957,3.0,5.483658697082694e-05,,,
2830,mozilla,mozilla,,noref,,,,,10.0,0.0005038544868242052
2831,mpofu,mpofu,,noref,,3.0,5.483658697082694e-05,,,
2832,much,much,0.0020066818006596134,raw,-0.8918299737301155,45.0,0.000822548804562404,-1.6050938330114162,8.0,0.0004030835894593641
2833,multi,multi,,noref,,10.0,0.0001827886232360898,,5.0,0.0002519272434121026
2834,multilingual,multilingu,,noref,,3.0,5.483658697082694e-05,,,
2835,multiple,multipl,7.70976999186191e-05,raw,1.994659084767023,31.0,0.0005666447320318783,2.407842313147276,17.0,0.0008565526276011488
2836,mumford,mumford,,noref,,3.0,5.483658697082694e-05,,,
2837,muromets,muromet,,noref,,3.0,5.483658697082694e-05,,,
2838,museum,museum,6.85312888165503e-05,raw,-0.2229327953936299,3.0,5.483658697082694e-05,,,
2839,musical,music,0.00018203623591896175,raw,0.26648891970920724,13.0,0.00023762521020691672,,,
2840,music,music,0.00046258619951171457,raw,-0.09559337301702837,23.0,0.0004204138334430065,,,
2841,must,must,0.0021694436115989204,raw,-0.9478392890216013,46.0,0.000840827666886013,0.34835026747179787,61.0,0.0030735123696276514
2842,mutually,mutual,2.7840836081723563e-05,raw,0.6778537499445598,3.0,5.483658697082694e-05,,,
2843,nam,nam,2.7840836081723563e-05,raw,1.1886793737105505,5.0,9.13943116180449e-05,,,
2844,namely,name,7.06728915920675e-05,raw,,,,0.7602526347487994,3.0,0.00015115634604726154
2845,named,name,0.00017989463314344454,raw,0.015959112888719148,10.0,0.0001827886232360898,0.11362546982374709,4.0,0.00020154179472968206
2846,names,name,0.00019060264702103053,raw,-1.2458332623260433,3.0,5.483658697082694e-05,,,
2847,name,name,0.0006296312160020559,raw,-1.3421643712644753,9.0,0.0001645097609124808,,,
2848,nanotubes,nanotub,,noref,,3.0,5.483658697082694e-05,,,
2849,narrow,narrow,0.00013492097485758343,raw,0.08049763402629007,8.0,0.00014623089858887184,,,
2850,nation,nation,0.0002976827857968904,raw,-1.6916708257245952,3.0,5.483658697082694e-05,,,
2851,nations,nation,0.0003747804857155095,raw,-0.9411536135056912,8.0,0.00014623089858887184,-0.6203437052564535,4.0,0.00020154179472968206
2852,national,nation,0.0008031010408189489,raw,-0.06916314052811613,41.0,0.0007494333552679681,-0.9770186491951859,6.0,0.0003023126920945231
2853,naturalness,natur,0.0001816079153638583,stem,-1.1974924353917609,3.0,5.483658697082694e-05,,,
2854,natural,natur,0.00033409003298068274,raw,0.42653932166365366,28.0,0.0005118081450610514,,,
2855,nature,natur,0.0004090461301237846,raw,0.5028353033355816,37.0,0.0006763179059735323,-0.014683978819623904,8.0,0.0004030835894593641
2856,naval,naval,7.06728915920675e-05,raw,0.4394427264995617,6.0,0.00010967317394165388,,,
2857,navigation,navig,1.2849616653103182e-05,raw,4.066003416214239,41.0,0.0007494333552679681,4.1389771605588965,16.0,0.0008061671789187282
2858,navigator,navig,1.2849616653103182e-05,stem,,,,2.7526827994390057,4.0,0.00020154179472968206
2859,nazi,nazi,2.7840836081723563e-05,raw,0.6778537499445598,3.0,5.483658697082694e-05,,,
2860,near,near,0.000424037349552405,raw,-1.534638299522448,5.0,9.13943116180449e-05,-0.3383596539193103,6.0,0.0003023126920945231
2861,nearly,nearli,0.00030196599134792477,raw,-1.7059567829720717,3.0,5.483658697082694e-05,,,
2862,necessity,necess,8.566411102068788e-05,raw,,,,0.5678807421013433,3.0,0.00015115634604726154
2863,necessary,necessari,0.00047543581616481777,raw,0.03735030287003658,27.0,0.0004935292827374424,-0.04730489698889004,9.0,0.00045346903814178467
2864,necessarily,necessarili,0.00010922174155137706,raw,-0.1781969015522385,5.0,9.13943116180449e-05,0.8357601872569446,5.0,0.0002519272434121026
2865,needs,need,0.00032552362187861396,raw,0.9044999318099716,44.0,0.000804269942238795,0.8423175878031037,15.0,0.0007557817302363078
2866,needed,need,0.00040047971902171584,raw,1.056216928274933,63.0,0.0011515683263873657,0.4919886481541201,13.0,0.0006550108328714667
2867,need,need,0.000770976999186191,raw,0.0647492770581509,45.0,0.000822548804562404,-0.08889879428772711,14.0,0.0007053962815538873
2868,needham,needham,1.0708013877585985e-05,raw,3.307341628543668,16.0,0.0002924617971777437,,,
2869,needle,needl,3.212404163275796e-05,raw,1.227900086863832,6.0,0.00010967317394165388,,,
2870,negative,neg,0.00011350494710241145,raw,1.0071122492420812,17.0,0.0003107406595013526,0.5741503551149387,4.0,0.00020154179472968206
2871,negligence,neglig,8.566411102068788e-06,raw,1.856508746286206,3.0,5.483658697082694e-05,,,
2872,neighbors,neighbor,8.566411102068788e-05,raw,-0.44607634670783963,3.0,5.483658697082694e-05,,,
2873,neither,neither,0.00030196599134792477,raw,-1.7059567829720717,3.0,5.483658697082694e-05,,,
2874,nelson,nelson,3.426564440827515e-05,raw,0.4702143851663154,3.0,5.483658697082694e-05,,,
2875,neocortex,neocortex,1.0708013877585985e-05,raw,1.6333651949719963,3.0,5.483658697082694e-05,,,
2876,neolithic,neolith,,noref,,3.0,5.483658697082694e-05,,,
2877,net,net,7.28144943675847e-05,raw,1.015725566920196,11.0,0.00020106748555969876,,,
2878,netflix,netflix,,noref,,3.0,5.483658697082694e-05,,,
2879,netherlands,netherland,6.424808326551591e-06,raw,3.348163623063923,10.0,0.0001827886232360898,,,
2880,netscape,netscap,,noref,,,,,12.0,0.0006046253841890462
2881,networks,network,3.426564440827515e-05,raw,3.545989366393843,65.0,0.0011881260510345835,3.2759309432035537,18.0,0.0009069380762835693
2882,networking,network,4.925686383689553e-05,stem,1.311281695802883,10.0,0.0001827886232360898,,,
2883,network,network,6.424808326551591e-05,raw,3.13744259174827,81.0,0.0014805878482123272,3.494620144168383,42.0,0.0021161888446616615
2884,neural,neural,6.424808326551591e-06,raw,3.2428031074060963,9.0,0.0001645097609124808,,,
2885,neurological,neurolog,,noref,,3.0,5.483658697082694e-05,,,
2886,neuroscience,neurosci,,noref,,5.0,9.13943116180449e-05,,,
2887,neutral,neutral,8.352250824517069e-05,raw,-0.42075853872354974,3.0,5.483658697082694e-05,1.2863457306455786,6.0,0.0003023126920945231
2888,never,never,0.0014926971345354863,raw,-1.9176879422345368,12.0,0.00021934634788330776,,,
2889,nevertheless,nevertheless,0.00015633700261275538,raw,-0.5368307099763037,5.0,9.13943116180449e-05,,,
2890,new,new,0.0035015205379706174,raw,0.5378063437907767,328.0,0.005995466842143745,-0.007143671186924453,69.0,0.003476595959087016
2891,newer,newer,4.283205551034394e-05,raw,0.24707083385210565,3.0,5.483658697082694e-05,,,
2892,newly,newli,5.9964877714481516e-05,raw,0.603745777790838,6.0,0.00010967317394165388,,,
2893,news,news,0.0002184434831027541,raw,0.2918067276934971,16.0,0.0002924617971777437,,,
2894,newspapers,newspap,8.138090546965349e-05,raw,0.11604257144570157,5.0,9.13943116180449e-05,,,
2895,newspaper,newspap,0.00013920418040861782,raw,-0.08428630210233701,7.0,0.00012795203626526284,,,
2896,newton,newton,1.2849616653103182e-05,raw,1.7387257106298226,4.0,7.311544929443592e-05,,,
2897,newtonian,newtonian,,noref,,4.0,7.311544929443592e-05,,,
2898,next,next,0.0008437914935537756,raw,-1.6349355132237275,9.0,0.0001645097609124808,,,
2899,niche,nich,6.424808326551591e-06,raw,2.1441908187379872,3.0,5.483658697082694e-05,,,
2900,nicholas,nichola,1.4991219428620379e-05,raw,1.2968929583507833,3.0,5.483658697082694e-05,,,
2901,nicolas,nicola,3.426564440827515e-05,raw,0.7578964576180964,4.0,7.311544929443592e-05,,,
2902,niklaus,niklau,,noref,,3.0,5.483658697082694e-05,,,
2903,nikolai,nikolai,8.566411102068788e-06,stem,2.7038066066734094,7.0,0.00012795203626526284,,,
2904,nikolaus,nikolau,,noref,,3.0,5.483658697082694e-05,,,
2905,nikolay,nikolay,,noref,,11.0,0.00020106748555969876,,,
2906,niue,niue,,noref,,,,,6.0,0.0003023126920945231
2907,nobel,nobel,1.4991219428620379e-05,raw,2.683187319470674,12.0,0.00021934634788330776,,,
2908,node,node,,noref,,3.0,5.483658697082694e-05,,,
2909,nodes,node,,noref,,6.0,0.00010967317394165388,,,
2910,nominal,nomin,2.355763053068917e-05,raw,,,,2.552012103976854,6.0,0.0003023126920945231
2911,non,non,2.141602775517197e-05,raw,3.648268215514261,45.0,0.000822548804562404,4.662225304323444,45.0,0.002267345190708923
2912,nonaka,nonaka,,noref,,3.0,5.483658697082694e-05,,,
2913,none,none,0.00023129309975585728,raw,-1.4393281197181231,3.0,5.483658697082694e-05,,,
2914,norepinephrine,norepinephrin,,noref,,3.0,5.483658697082694e-05,,,
2915,normative,norm,3.640724718379235e-05,stem,1.102736943909826,6.0,0.00010967317394165388,,,
2916,norms,norm,5.139846661241273e-05,raw,0.9120471374453545,7.0,0.00012795203626526284,,,
2917,normally,normal,7.70976999186191e-05,raw,-0.05303375859823247,4.0,7.311544929443592e-05,,,
2918,normal,normal,0.0002912579774703388,raw,-0.5712394896618457,9.0,0.0001645097609124808,,,
2919,normann,normann,,noref,,3.0,5.483658697082694e-05,,3.0,0.00015115634604726154
2920,north,north,0.0004411701717565426,raw,-1.1042438083717583,8.0,0.00014623089858887184,-1.0711159725743016,3.0,0.00015115634604726154
2921,northern,northern,0.00010065533044930826,raw,0.4912677943641477,9.0,0.0001645097609124808,,,
2922,norway,norway,,noref,,5.0,9.13943116180449e-05,,,
2923,notably,notabl,3.426564440827515e-05,raw,1.1633615657262608,6.0,0.00010967317394165388,1.9949970977414893,5.0,0.0002519272434121026
2924,notable,notabl,4.283205551034394e-05,raw,0.5347529063038866,4.0,7.311544929443592e-05,1.5487099951130696,4.0,0.00020154179472968206
2925,notation,notat,6.424808326551591e-06,raw,2.1441908187379872,3.0,5.483658697082694e-05,,,
2926,notes,note,0.00012207135820448023,raw,0.8737282731432181,16.0,0.0002924617971777437,,,
2927,noted,note,0.00019274424979654774,raw,-0.2761773099124423,8.0,0.00014623089858887184,,,
2928,note,note,0.000271983552490684,raw,-0.7540861186652911,7.0,0.00012795203626526284,-0.5874268902433115,3.0,0.00015115634604726154
2929,nothing,noth,0.000880198740737568,raw,-2.488108034638357,4.0,7.311544929443592e-05,,,
2930,notice,notic,0.00012635456375551462,raw,-0.14158715593967752,6.0,0.00010967317394165388,,,
2931,notion,notion,8.566411102068788e-05,raw,1.0943686942393092,14.0,0.0002559040725305257,0.5678807421013433,3.0,0.00015115634604726154
2932,novel,novel,0.00012635456375551462,raw,1.5631609362987477,33.0,0.0006032024566790963,,,
2933,novelty,novelti,1.0708013877585985e-05,raw,2.4806630553591997,7.0,0.00012795203626526284,,,
2934,november,novemb,0.0001584786053882726,raw,0.3250323753218174,12.0,0.00021934634788330776,0.4635207267771006,5.0,0.0002519272434121026
2935,now,now,0.002814066047029597,raw,-1.704435870131365,28.0,0.0005118081450610514,-1.5377766417093857,12.0,0.0006046253841890462
2936,nowadays,nowaday,2.5699233306206364e-05,raw,0.7578964576180964,3.0,5.483658697082694e-05,,,
2937,nther,nther,,noref,,3.0,5.483658697082694e-05,,,
2938,nuclear,nuclear,0.00024628431918447767,raw,0.6573552283962188,26.0,0.00047525042041383344,,,
2939,null,null,2.7840836081723563e-05,raw,0.6778537499445598,3.0,5.483658697082694e-05,,,
2940,numbers,number,0.00026770034693964965,raw,-1.074685006130214,5.0,9.13943116180449e-05,-0.5715535410870216,3.0,0.00015115634604726154
2941,number,number,0.001010836510044117,raw,-0.10076516141942245,50.0,0.0009139431161804489,-0.22624235579860408,16.0,0.0008061671789187282
2942,numerical,numer,4.0690452734826745e-05,raw,,,,1.3123212170488392,3.0,0.00015115634604726154
2943,numerous,numer,0.00010065533044930826,raw,-0.09651887053797133,5.0,9.13943116180449e-05,0.694294666957002,4.0,0.00020154179472968206
2944,nurture,nurtur,8.566411102068788e-06,raw,2.3673343700521965,5.0,9.13943116180449e-05,,,
2945,nurturing,nurtur,8.566411102068788e-06,stem,2.1441908187379872,4.0,7.311544929443592e-05,,,
2946,oasis,oasi,,noref,,,,,6.0,0.0003023126920945231
2947,objectives,object,8.352250824517069e-05,raw,-0.42075853872354974,3.0,5.483658697082694e-05,0.5931985500856332,3.0,0.00015115634604726154
2948,object,object,0.00013920418040861782,raw,0.6778537499445598,15.0,0.0002741829348541347,0.9296707867068461,7.0,0.0003526981407769436
2949,objects,object,0.00013920418040861782,raw,-0.6439020900377596,4.0,7.311544929443592e-05,1.6228179672667913,14.0,0.0007053962815538873
2950,objective,object,0.00019488585257206492,raw,0.1182379620091373,12.0,0.00021934634788330776,,,
2951,observation,observ,5.782327493896432e-05,raw,0.794264101788971,7.0,0.00012795203626526284,,,
2952,observations,observ,8.566411102068788e-05,raw,0.5347529063038866,8.0,0.00014623089858887184,,,
2953,observed,observ,0.0001584786053882726,raw,-0.3681148052381279,6.0,0.00010967317394165388,,,
2954,obsolescence,obsolesc,,noref,,40.0,0.0007311544929443592,,,
2955,obsolete,obsolet,1.0708013877585985e-05,raw,3.479191885470327,19.0,0.0003472983841485706,,,
2956,obtaining,obtain,1.9274424979654775e-05,raw,1.3332606025216582,4.0,7.311544929443592e-05,,,
2957,obtain,obtain,8.994731657172227e-05,raw,0.015959112888719148,5.0,9.13943116180449e-05,,,
2958,obtained,obtain,0.00024628431918447767,raw,-1.2144469485053726,4.0,7.311544929443592e-05,-0.20048985969618952,4.0,0.00020154179472968206
2959,obvious,obviou,0.00019702745534758213,raw,-0.5858382890829983,6.0,0.00010967317394165388,,,
2960,occasionally,occasion,0.00010279693322482546,raw,-0.6283979035017943,3.0,5.483658697082694e-05,,,
2961,occupancy,occup,8.566411102068788e-06,raw,,,,2.870465835095389,3.0,0.00015115634604726154
2962,occupants,occup,1.9274424979654775e-05,raw,,,,2.0595356188790603,3.0,0.00015115634604726154
2963,occurs,occur,5.782327493896432e-05,raw,2.0672297776018587,25.0,0.00045697155809022445,1.2486054026627316,4.0,0.00020154179472968206
2964,occur,occur,9.208891934723948e-05,raw,1.1555794252842058,16.0,0.0002924617971777437,0.783242152973498,4.0,0.00020154179472968206
2965,occurred,occur,0.0001434873859596522,raw,-0.114591651597666,7.0,0.00012795203626526284,,,
2966,ocean,ocean,7.28144943675847e-05,raw,0.227268206555926,5.0,9.13943116180449e-05,,,
2967,october,octob,0.00010922174155137706,raw,0.9204153871158711,15.0,0.0002741829348541347,0.8357601872569446,5.0,0.0002519272434121026
2968,odf,odf,,noref,,,,,4.0,0.00020154179472968206
2969,odhner,odhner,,noref,,3.0,5.483658697082694e-05,,,
2970,odi,odi,,noref,,8.0,0.00014623089858887184,,,
2971,oecd,oecd,,noref,,6.0,0.00010967317394165388,,,
2972,offerings,offer,6.424808326551591e-06,raw,,,,3.15814790754717,3.0,0.00015115634604726154
2973,offering,offer,5.9964877714481516e-05,raw,0.19828066968267363,4.0,7.311544929443592e-05,0.9245556860400758,3.0,0.00015115634604726154
2974,offers,offer,9.637212489827387e-05,raw,0.5347529063038865,9.0,0.0001645097609124808,1.1432448870049052,6.0,0.0003023126920945231
2975,offer,offer,0.00017132822204137576,raw,-0.04061123859967538,9.0,0.0001645097609124808,0.7220314219286017,7.0,0.0003526981407769436
2976,offered,offer,0.00017775303036792736,raw,-0.0774252117223917,9.0,0.0001645097609124808,0.3487452121846724,5.0,0.0002519272434121026
2977,office,offic,0.0005461087077568852,raw,-1.3176311847406033,8.0,0.00014623089858887184,-0.08053054461721039,10.0,0.0005038544868242052
2978,officials,offici,0.00013277937208206622,raw,-0.03703341725179147,7.0,0.00012795203626526284,,,
2979,official,offici,0.00016062020816378977,raw,-0.7870029336784328,4.0,7.311544929443592e-05,0.9201013356906955,8.0,0.0004030835894593641
2980,offset,offset,1.9274424979654775e-05,raw,1.0455785300698772,3.0,5.483658697082694e-05,,,
2981,ohl,ohl,,noref,,,,,6.0,0.0003023126920945231
2982,ois,oi,,noref,,3.0,5.483658697082694e-05,,,
2983,oil,oil,0.00020345226367413373,raw,0.5347529063038865,19.0,0.0003472983841485706,,,
2984,old,old,0.0014155994346168673,raw,-1.1306871962454987,25.0,0.00045697155809022445,,,
2985,older,older,0.00019916905812309934,raw,-0.5966492051872141,6.0,0.00010967317394165388,,,
2986,oldest,oldest,2.9982438857240758e-05,raw,1.7023580664589477,9.0,0.0001645097609124808,,,
2987,oled,ole,1.0708013877585985e-05,stem,1.9210472674237773,4.0,7.311544929443592e-05,,,
2988,oliver,oliv,1.4991219428620379e-05,raw,1.2968929583507833,3.0,5.483658697082694e-05,,,
2989,oncolytic,oncolyt,,noref,,4.0,7.311544929443592e-05,,,
2990,ones,one,0.0002484259219599949,raw,-0.2115040995700073,11.0,0.00020106748555969876,0.013995628874905703,5.0,0.0002519272434121026
