,TF,Term,Stem,wTF,SType,Score,wTFref
3297,4,breaking,break,7.311544929443592e-05,raw,0.31160935498967685,5.3540069387929924e-05
3635,4,star,star,7.311544929443592e-05,raw,0.31160935498967685,5.3540069387929924e-05
142,19,main,main,0.0003472983841485706,raw,0.3095063047928979,0.00025485073028654645
473,25,range,rang,0.00045697155809022445,raw,0.3068208382578796,0.00033623163575619995
1307,7,listed,list,0.00012795203626526284,raw,0.305911333875039,9.423052212275668e-05
2012,7,expensive,expens,0.00012795203626526284,raw,0.305911333875039,9.423052212275668e-05
781,24,likely,like,0.0004386926957666155,raw,0.3049648122710083,0.00032338201910309675
2142,10,sufficient,suffici,0.0001827886232360898,raw,0.30364118534049983,0.00013492097485758343
3432,10,rifle,rifl,0.0001827886232360898,raw,0.30364118534049983,0.00013492097485758343
623,15,attempt,attempt,0.0002741829348541347,raw,0.29836412823965613,0.00020345226367413373
1258,9,goods,good,0.0001645097609124808,raw,0.29836412823965613,0.00012207135820448023
1653,9,details,detail,0.0001645097609124808,raw,0.29836412823965613,0.00012207135820448023
1859,6,pressures,pressur,0.00010967317394165388,raw,0.29836412823965613,8.138090546965349e-05
792,3,curves,curv,5.483658697082694e-05,raw,0.29836412823965613,4.0690452734826745e-05
951,3,comprehensive,comprehens,5.483658697082694e-05,raw,0.29836412823965613,4.0690452734826745e-05
1312,3,delivery,deliveri,5.483658697082694e-05,raw,0.29836412823965613,4.0690452734826745e-05
1404,3,filing,file,5.483658697082694e-05,raw,0.29836412823965613,4.0690452734826745e-05
1495,3,applies,appli,5.483658697082694e-05,raw,0.29836412823965613,4.0690452734826745e-05
1564,3,situated,situat,5.483658697082694e-05,raw,0.29836412823965613,4.0690452734826745e-05
1721,3,distinguish,distinguish,5.483658697082694e-05,raw,0.29836412823965613,4.0690452734826745e-05
1877,3,individually,individu,5.483658697082694e-05,raw,0.29836412823965613,4.0690452734826745e-05
2059,3,whereby,wherebi,5.483658697082694e-05,raw,0.29836412823965613,4.0690452734826745e-05
2579,3,directors,director,5.483658697082694e-05,raw,0.29836412823965613,4.0690452734826745e-05
2922,3,patentable,patent,5.483658697082694e-05,stem,0.29836412823965613,4.0690452734826745e-05
3045,3,mexico,mexico,5.483658697082694e-05,raw,0.29836412823965613,4.0690452734826745e-05
3486,3,packed,pack,5.483658697082694e-05,raw,0.29836412823965613,4.0690452734826745e-05
3720,3,immortality,immort,5.483658697082694e-05,raw,0.29836412823965613,4.0690452734826745e-05
3766,3,frederick,frederick,5.483658697082694e-05,raw,0.29836412823965613,4.0690452734826745e-05
4142,3,dated,date,5.483658697082694e-05,raw,0.29836412823965613,4.0690452734826745e-05
3492,11,box,box,0.00020106748555969876,raw,0.2935908494869984,0.0001499121942862038
438,35,control,control,0.0006397601813263143,raw,0.29236710876728195,0.0004775774189403349
2070,16,news,news,0.0002924617971777437,raw,0.2918067276934971,0.0002184434831027541
386,8,waves,wave,0.00014623089858887184,raw,0.2918067276934971,0.00010922174155137706
1500,8,easier,easier,0.00014623089858887184,raw,0.2918067276934971,0.00010922174155137706
1436,5,remote,remot,9.13943116180449e-05,raw,0.28789282837236074,6.85312888165503e-05
1544,12,follows,follow,0.00021934634788330776,raw,0.2852920466723035,0.00016490341371482416
3672,21,volume,volum,0.00038385610879578853,raw,0.28343847802298033,0.0002891163746948216
802,7,depend,depend,0.00012795203626526284,raw,0.28343847802298033,9.637212489827387e-05
890,7,valuable,valuabl,0.00012795203626526284,raw,0.28343847802298033,9.637212489827387e-05
525,32,usually,usual,0.0005849235943554873,raw,0.28205055274813245,0.0004411701717565426
1403,16,date,date,0.0002924617971777437,raw,0.28205055274813245,0.0002205850858782713
535,9,emphasis,emphasi,0.0001645097609124808,raw,0.28097238552778686,0.00012421296097999744
1114,9,establish,establish,0.0001645097609124808,raw,0.28097238552778686,0.00012421296097999744
920,11,richard,richard,0.00020106748555969876,raw,0.279406214495042,0.000152053797061721
2743,11,principles,principl,0.00020106748555969876,raw,0.279406214495042,0.000152053797061721
516,57,important,import,0.0010418951524457118,raw,0.27644544253200987,0.0007902514241658457
353,30,increase,increas,0.0005483658697082694,raw,0.2723886418363954,0.00041761254122585345
1588,16,becomes,becom,0.0002924617971777437,raw,0.2723886418363954,0.0002227266886537885
2112,10,dominant,domin,0.0001827886232360898,raw,0.2723886418363954,0.00013920418040861782
686,8,element,element,0.00014623089858887184,raw,0.2723886418363954,0.00011136334432689425
377,4,foundational,foundat,7.311544929443592e-05,stem,0.2723886418363954,5.5681672163447126e-05
568,4,exceptions,except,7.311544929443592e-05,raw,0.2723886418363954,5.5681672163447126e-05
866,34,policy,polici,0.0006214813190027052,raw,0.26787396148186865,0.00047543581616481777
765,13,relatively,rel,0.00023762521020691672,raw,0.26648891970920724,0.00018203623591896175
2316,13,musical,music,0.00023762521020691672,raw,0.26648891970920724,0.00018203623591896175
770,11,allow,allow,0.00020106748555969876,raw,0.26541997252030214,0.0001541953998372382
3223,16,suggested,suggest,0.0002924617971777437,raw,0.2628191908202448,0.00022486829142930568
1838,21,physical,physic,0.00038385610879578853,raw,0.26145957130420505,0.0002955411830213732
910,12,mentioned,mention,0.00021934634788330776,raw,0.25964961605896575,0.00016918661926585858
725,49,others,other,0.00089566425385684,raw,0.2583587936259568,0.0006917376964920547
1860,20,led,led,0.0003655772464721796,raw,0.2571211697056072,0.00028269156636827
1202,5,presents,present,9.13943116180449e-05,raw,0.2571211697056072,7.06728915920675e-05
2518,5,quantity,quantiti,9.13943116180449e-05,raw,0.2571211697056072,7.06728915920675e-05
2937,5,rejected,reject,9.13943116180449e-05,raw,0.2571211697056072,7.06728915920675e-05
3149,5,farmers,farmer,9.13943116180449e-05,raw,0.2571211697056072,7.06728915920675e-05
4146,5,bone,bone,9.13943116180449e-05,raw,0.2571211697056072,7.06728915920675e-05
398,73,united,unit,0.0013343569496234555,raw,0.25670614583577755,0.001032252537799289
1199,31,therefore,therefor,0.0005666447320318783,raw,0.25516804408472493,0.0004390285689810254
1455,8,august,august,0.00014623089858887184,raw,0.25334044686570095,0.00011350494710241145
1314,6,dependent,depend,0.00010967317394165388,raw,0.24707083385210565,8.566411102068788e-05
3143,6,criticism,critic,0.00010967317394165388,raw,0.24707083385210565,8.566411102068788e-05
921,3,florida,florida,5.483658697082694e-05,raw,0.24707083385210565,4.283205551034394e-05
1600,3,strongest,strongest,5.483658697082694e-05,raw,0.24707083385210565,4.283205551034394e-05
2060,3,newer,newer,5.483658697082694e-05,raw,0.24707083385210565,4.283205551034394e-05
2084,3,package,packag,5.483658697082694e-05,raw,0.24707083385210565,4.283205551034394e-05
2365,3,sailing,sail,5.483658697082694e-05,raw,0.24707083385210565,4.283205551034394e-05
2449,3,crash,crash,5.483658697082694e-05,raw,0.24707083385210565,4.283205551034394e-05
2573,3,cooperative,cooper,5.483658697082694e-05,raw,0.24707083385210565,4.283205551034394e-05
2667,3,indication,indic,5.483658697082694e-05,raw,0.24707083385210565,4.283205551034394e-05
3089,3,adjustments,adjust,5.483658697082694e-05,raw,0.24707083385210565,4.283205551034394e-05
3476,3,pioneer,pioneer,5.483658697082694e-05,raw,0.24707083385210565,4.283205551034394e-05
3495,3,submarines,submarin,5.483658697082694e-05,raw,0.24707083385210565,4.283205551034394e-05
3740,3,retail,retail,5.483658697082694e-05,raw,0.24707083385210565,4.283205551034394e-05
3902,3,donald,donald,5.483658697082694e-05,raw,0.24707083385210565,4.283205551034394e-05
3917,3,repair,repair,5.483658697082694e-05,raw,0.24707083385210565,4.283205551034394e-05
483,19,meaning,mean,0.0003472983841485706,raw,0.24444271144583615,0.000271983552490684
2861,18,powered,power,0.0003290195218249616,stem,0.24291282370344178,0.00025806313444982226
795,14,shows,show,0.0002559040725305257,raw,0.23995336608324155,0.00020131066089861652
3068,14,highly,highli,0.0002559040725305257,raw,0.23995336608324155,0.00020131066089861652
637,7,thousands,thousand,0.00012795203626526284,raw,0.23995336608324155,0.00010065533044930826
857,11,standards,standard,0.00020106748555969876,raw,0.23802099833218765,0.0001584786053882726
450,24,medical,medic,0.0004386926957666155,raw,0.23464831385354845,0.00034693964963378594
1063,24,especially,especi,0.0004386926957666155,raw,0.23464831385354845,0.00034693964963378594
1376,4,operated,oper,7.311544929443592e-05,raw,0.23464831385354845,5.782327493896432e-05
1779,4,surrounding,surround,7.311544929443592e-05,raw,0.23464831385354845,5.782327493896432e-05
3659,4,fiber,fiber,7.311544929443592e-05,raw,0.23464831385354845,5.782327493896432e-05
303,21,addition,addit,0.00038385610879578853,raw,0.2328861988601491,0.000304107594123442
1346,44,law,law,0.000804269942238795,raw,0.22793687926556164,0.0006403392298796419
2100,5,functionality,function,9.13943116180449e-05,stem,0.22726820655592617,7.281449436758468e-05
2372,10,traffic,traffic,0.0001827886232360898,raw,0.227268206555926,0.0001456289887351694
2836,10,animal,anim,0.0001827886232360898,raw,0.227268206555926,0.0001456289887351694
2414,5,ocean,ocean,9.13943116180449e-05,raw,0.227268206555926,7.28144943675847e-05
3940,5,divine,divin,9.13943116180449e-05,raw,0.227268206555926,7.28144943675847e-05
3964,5,logical,logic,9.13943116180449e-05,raw,0.227268206555926,7.28144943675847e-05
612,21,trade,trade,0.00038385610879578853,raw,0.2258686262015025,0.0003062491968989592
3662,4,commercialized,commerci,7.311544929443592e-05,stem,0.2223782212617343,5.853714253080338e-05
411,12,instance,instanc,0.00021934634788330776,raw,0.2223782212617341,0.00017561142759241015
495,6,sell,sell,0.00010967317394165388,raw,0.2223782212617341,8.780571379620508e-05
2524,6,opposed,oppos,0.00010967317394165388,raw,0.2223782212617341,8.780571379620508e-05
2910,6,distinction,distinct,0.00010967317394165388,raw,0.2223782212617341,8.780571379620508e-05
376,13,quickly,quickli,0.00023762521020691672,raw,0.22050380646738388,0.00019060264702103053
2280,7,liquid,liquid,0.00012795203626526284,raw,0.2188999568854092,0.00010279693322482546
926,12,bank,bank,0.00021934634788330776,raw,0.21025686072938923,0.00017775303036792736
1661,17,british,british,0.0003107406595013526,raw,0.2067195383285382,0.00025270912751102924
779,30,rate,rate,0.0005483658697082694,raw,0.20305394843533126,0.00044759498008309416
1717,20,questions,question,0.0003655772464721796,raw,0.19828066968267363,0.0002998243885724076
359,12,operations,oper,0.00021934634788330776,raw,0.19828066968267363,0.00017989463314344454
3199,10,educational,educ,0.0001827886232360898,raw,0.19828066968267363,0.0001499121942862038
465,8,agency,agenc,0.00014623089858887184,raw,0.19828066968267363,0.00011992975542896303
1323,8,vital,vital,0.00014623089858887184,raw,0.19828066968267363,0.00011992975542896303
1558,7,tendency,tendenc,0.00012795203626526284,raw,0.19828066968267363,0.00010493853600034265
684,6,reduction,reduct,0.00010967317394165388,raw,0.19828066968267363,8.994731657172227e-05
3167,6,unlike,unlik,0.00010967317394165388,raw,0.19828066968267363,8.994731657172227e-05
1890,5,claimed,claim,9.13943116180449e-05,raw,0.19828066968267363,7.49560971431019e-05
3731,5,bombs,bomb,9.13943116180449e-05,raw,0.19828066968267363,7.49560971431019e-05
1269,4,offering,offer,7.311544929443592e-05,raw,0.19828066968267363,5.9964877714481516e-05
3033,4,humanity,human,7.311544929443592e-05,raw,0.19828066968267363,5.9964877714481516e-05
3105,4,specified,specifi,7.311544929443592e-05,raw,0.19828066968267363,5.9964877714481516e-05
3175,4,examined,examin,7.311544929443592e-05,raw,0.19828066968267363,5.9964877714481516e-05
3862,4,passion,passion,7.311544929443592e-05,raw,0.19828066968267363,5.9964877714481516e-05
3878,4,african,african,7.311544929443592e-05,raw,0.19828066968267363,5.9964877714481516e-05
4191,4,mines,mine,7.311544929443592e-05,raw,0.19828066968267363,5.9964877714481516e-05
4199,4,powder,powder,7.311544929443592e-05,raw,0.19828066968267363,5.9964877714481516e-05
1286,3,circular,circular,5.483658697082694e-05,raw,0.19828066968267363,4.4973658285861136e-05
1334,3,conversion,convers,5.483658697082694e-05,raw,0.19828066968267363,4.4973658285861136e-05
2267,3,flash,flash,5.483658697082694e-05,raw,0.19828066968267363,4.4973658285861136e-05
2720,3,heritage,heritag,5.483658697082694e-05,raw,0.19828066968267363,4.4973658285861136e-05
2776,3,traditions,tradit,5.483658697082694e-05,raw,0.19828066968267363,4.4973658285861136e-05
2792,3,dedication,dedic,5.483658697082694e-05,raw,0.19828066968267363,4.4973658285861136e-05
2818,3,taylor,taylor,5.483658697082694e-05,raw,0.19828066968267363,4.4973658285861136e-05
3419,3,beam,beam,5.483658697082694e-05,raw,0.19828066968267363,4.4973658285861136e-05
3576,3,painter,painter,5.483658697082694e-05,raw,0.19828066968267363,4.4973658285861136e-05
3733,3,particle,particl,5.483658697082694e-05,raw,0.19828066968267363,4.4973658285861136e-05
3791,3,philip,philip,5.483658697082694e-05,raw,0.19828066968267363,4.4973658285861136e-05
3979,3,accepting,accept,5.483658697082694e-05,raw,0.19828066968267363,4.4973658285861136e-05
4034,3,kay,kay,5.483658697082694e-05,raw,0.19828066968267363,4.4973658285861136e-05
4084,3,wagner,wagner,5.483658697082694e-05,raw,0.19828066968267363,4.4973658285861136e-05
1339,9,highest,highest,0.0001645097609124808,raw,0.19828066968267344,0.00013492097485758343
222,21,william,william,0.00038385610879578853,raw,0.19150098269729462,0.0003169572107765452
3702,6,modeling,model,0.00010967317394165388,stem,0.19037549017556057,9.066118416356133e-05
148,111,world,world,0.0020289537179205967,raw,0.18549277163291777,0.001685441384332034
365,119,people,peopl,0.0021751846165094686,raw,0.18161361719746194,0.001813937550863066
557,8,combination,combin,0.00014623089858887184,raw,0.18058109258327285,0.00012207135820448023
3094,8,sample,sampl,0.00014623089858887184,raw,0.18058109258327285,0.00012207135820448023
611,7,choose,choos,0.00012795203626526284,raw,0.17807796236515422,0.00010708013877585985
421,33,areas,area,0.0006032024566790963,raw,0.176866575178857,0.0005054182550220585
1655,13,annual,annual,0.00023762521020691672,raw,0.1765406830462676,0.00019916905812309934
1279,6,externally,extern,0.00010967317394165388,stem,0.17475017227247938,9.208891934723948e-05
1731,6,concerns,concern,0.00010967317394165388,raw,0.17475017227247938,9.208891934723948e-05
2400,6,readily,readili,0.00010967317394165388,raw,0.17475017227247938,9.208891934723948e-05
2732,6,recorded,record,0.00010967317394165388,raw,0.17475017227247938,9.208891934723948e-05
84,15,growing,grow,0.0002741829348541347,raw,0.17010979271597731,0.00023129309975585728
958,15,designed,design,0.0002741829348541347,raw,0.17010979271597731,0.00023129309975585728
768,10,increases,increas,0.0001827886232360898,raw,0.17010979271597731,0.0001541953998372382
2468,10,platform,platform,0.0001827886232360898,raw,0.17010979271597731,0.0001541953998372382
2497,5,accuracy,accuraci,9.13943116180449e-05,raw,0.17010979271597731,7.70976999186191e-05
2929,5,jackson,jackson,9.13943116180449e-05,raw,0.17010979271597731,7.70976999186191e-05
1423,6,directive,direct,0.00010967317394165388,stem,0.16959552168381511,9.256483107513218e-05
461,32,community,commun,0.0005849235943554873,raw,0.16750901101591997,0.0004947102411444725
1937,8,understood,understood,0.00014623089858887184,raw,0.16318934987140352,0.00012421296097999744
707,4,regulations,regul,7.311544929443592e-05,raw,0.16318934987140352,6.210648048999872e-05
1741,4,shapes,shape,7.311544929443592e-05,raw,0.16318934987140352,6.210648048999872e-05
2175,4,perform,perform,7.311544929443592e-05,raw,0.16318934987140352,6.210648048999872e-05
12,76,however,howev,0.0013891935365942824,raw,0.16137611274722258,0.0011821647320854928
1587,11,fully,fulli,0.00020106748555969876,raw,0.16005945686247583,0.00017132822204137576
1058,20,increased,increas,0.0003655772464721796,raw,0.1563164705836416,0.00031267400522551076
587,9,closely,close,0.0001645097609124808,raw,0.1517606540477808,0.000141345783184135
1771,9,properties,properti,0.0001645097609124808,raw,0.1517606540477808,0.000141345783184135
3839,9,july,juli,0.0001645097609124808,raw,0.1517606540477808,0.000141345783184135
1619,3,engagement,engag,5.483658697082694e-05,raw,0.1517606540477808,4.711526106137834e-05
1882,3,tip,tip,5.483658697082694e-05,raw,0.1517606540477808,4.711526106137834e-05
2176,3,reliably,reliabl,5.483658697082694e-05,stem,0.1517606540477808,4.711526106137834e-05
2696,3,dedicating,dedic,5.483658697082694e-05,stem,0.1517606540477808,4.711526106137834e-05
2900,3,successes,success,5.483658697082694e-05,raw,0.1517606540477808,4.711526106137834e-05
2999,3,shell,shell,5.483658697082694e-05,raw,0.1517606540477808,4.711526106137834e-05
3201,3,carries,carri,5.483658697082694e-05,raw,0.1517606540477808,4.711526106137834e-05
3535,3,miller,miller,5.483658697082694e-05,raw,0.1517606540477808,4.711526106137834e-05
3784,3,relatives,rel,5.483658697082694e-05,raw,0.1517606540477808,4.711526106137834e-05
4109,3,backward,backward,5.483658697082694e-05,raw,0.1517606540477808,4.711526106137834e-05
1783,14,unit,unit,0.0002559040725305257,raw,0.14851916012360977,0.0002205850858782713
945,53,group,group,0.0009687797031512758,raw,0.14833599316641657,0.0008352250824517069
191,11,essential,essenti,0.00020106748555969876,raw,0.14763693686391857,0.00017346982481689297
3377,8,formula,formula,0.00014623089858887184,raw,0.14609491651210352,0.00012635456375551462
3277,13,accepted,accept,0.00023762521020691672,raw,0.14479198473168745,0.0002055938664496509
1463,20,cases,case,0.0003655772464721796,raw,0.14271081852786283,0.0003169572107765452
1607,5,strongly,strongli,9.13943116180449e-05,raw,0.14271081852786283,7.92393026941363e-05
2754,5,feature,featur,9.13943116180449e-05,raw,0.14271081852786283,7.92393026941363e-05
2939,5,illustrated,illustr,9.13943116180449e-05,raw,0.14271081852786283,7.92393026941363e-05
3024,5,roberts,robert,9.13943116180449e-05,raw,0.14271081852786283,7.92393026941363e-05
3294,5,formation,format,9.13943116180449e-05,raw,0.14271081852786283,7.92393026941363e-05
3334,7,associative,associ,0.00012795203626526284,stem,0.14271081852786263,0.00011093502377179082
579,33,known,known,0.0006032024566790963,raw,0.1394401696597403,0.0005246926800017132
1886,7,conflict,conflict,0.00012795203626526284,raw,0.13885724921187267,0.00011136334432689425
3061,9,career,career,0.0001645097609124808,raw,0.13672277668324018,0.0001434873859596522
1796,11,presented,present,0.00020106748555969876,raw,0.13536684427210444,0.00017561142759241015
2122,15,cars,car,0.0002741829348541347,raw,0.1337421485451024,0.00023985951085792607
2166,16,radio,radio,0.0002924617971777437,raw,0.12928779819572217,0.00025699233306206366
2729,12,purposes,purpos,0.00021934634788330776,raw,0.12928779819572217,0.00019274424979654774
2834,6,universal,univers,0.00010967317394165388,raw,0.12928779819572217,9.637212489827387e-05
39,4,consequence,consequ,7.311544929443592e-05,raw,0.12928779819572217,6.424808326551591e-05
405,4,widespread,widespread,7.311544929443592e-05,raw,0.12928779819572217,6.424808326551591e-05
2180,4,purely,pure,7.311544929443592e-05,raw,0.12928779819572217,6.424808326551591e-05
3723,4,stem,stem,7.311544929443592e-05,raw,0.12928779819572217,6.424808326551591e-05
3955,4,unconscious,unconsci,7.311544929443592e-05,raw,0.12928779819572217,6.424808326551591e-05
273,50,order,order,0.0009139431161804489,raw,0.12662468077623842,0.0008052426435944661
509,26,personal,person,0.00047525042041383344,raw,0.12417269752895171,0.0004197541440013706
1789,11,interests,interest,0.00020106748555969876,raw,0.1232454837397594,0.00017775303036792736
82,71,found,found,0.0012977992249762374,raw,0.12273653470850024,0.0011478990876772177
464,9,protection,protect,0.0001645097609124808,raw,0.12190769089809964,0.0001456289887351694
577,9,directed,direct,0.0001645097609124808,raw,0.12190769089809964,0.0001456289887351694
1223,14,limited,limit,0.0002559040725305257,raw,0.11980905424117823,0.0002270098942048229
629,7,version,version,0.00012795203626526284,raw,0.11980905424117823,0.00011350494710241145
649,7,disease,diseas,0.00012795203626526284,raw,0.11980905424117823,0.00011350494710241145
696,12,frequently,frequent,0.00021934634788330776,raw,0.1182379620091373,0.00019488585257206492
1557,12,objective,object,0.00021934634788330776,raw,0.1182379620091373,0.00019488585257206492
1294,10,telephone,telephon,0.0001827886232360898,raw,0.11604257144570157,0.00016276181093930698
2167,5,newspapers,newspap,9.13943116180449e-05,raw,0.11604257144570157,8.138090546965349e-05
3335,5,random,random,9.13943116180449e-05,raw,0.11604257144570157,8.138090546965349e-05
3853,5,robinson,robinson,9.13943116180449e-05,raw,0.11604257144570157,8.138090546965349e-05
894,8,prices,price,0.00014623089858887184,raw,0.11275849624451176,0.000130637769306549
2074,4,technologically,technolog,7.311544929443592e-05,stem,0.11275849624451156,6.531888465327452e-05
1942,11,broad,broad,0.00020106748555969876,raw,0.11126929269304393,0.00017989463314344454
1014,6,trend,trend,0.00010967317394165388,raw,0.10730889147694697,9.851372767379107e-05
1217,6,insurance,insur,0.00010967317394165388,raw,0.10730889147694697,9.851372767379107e-05
1601,6,superior,superior,0.00010967317394165388,raw,0.10730889147694697,9.851372767379107e-05
3054,6,georgia,georgia,0.00010967317394165388,raw,0.10730889147694697,9.851372767379107e-05
195,3,continuously,continu,5.483658697082694e-05,raw,0.10730889147694697,4.925686383689553e-05
1521,3,justified,justifi,5.483658697082694e-05,raw,0.10730889147694697,4.925686383689553e-05
1988,3,hungry,hungri,5.483658697082694e-05,raw,0.10730889147694697,4.925686383689553e-05
2607,3,select,select,5.483658697082694e-05,raw,0.10730889147694697,4.925686383689553e-05
2690,3,registration,registr,5.483658697082694e-05,raw,0.10730889147694697,4.925686383689553e-05
2795,3,illustration,illustr,5.483658697082694e-05,raw,0.10730889147694697,4.925686383689553e-05
3096,3,fraction,fraction,5.483658697082694e-05,raw,0.10730889147694697,4.925686383689553e-05
3131,3,stressed,stress,5.483658697082694e-05,raw,0.10730889147694697,4.925686383689553e-05
3421,3,lift,lift,5.483658697082694e-05,raw,0.10730889147694697,4.925686383689553e-05
4168,3,escapement,escap,5.483658697082694e-05,stem,0.10730889147694697,4.925686383689553e-05
4201,3,fibers,fiber,5.483658697082694e-05,raw,0.10730889147694697,4.925686383689553e-05
2489,5,platforming,platform,9.13943116180449e-05,stem,0.10297048987834864,8.24517068574121e-05
2916,7,interpretation,interpret,0.00012795203626526284,raw,0.10111692122902573,0.00011564654987792864
2523,32,problems,problem,0.0005849235943554873,raw,0.1005383849097363,0.0005289758855527477
184,11,distribution,distribut,0.00020106748555969876,raw,0.09943483504604088,0.00018203623591896175
360,12,remain,remain,0.00021934634788330776,raw,0.0964979753727312,0.00019916905812309934
543,8,achieved,achiev,0.00014623089858887184,raw,0.0964979753727312,0.00013277937208206622
980,4,territory,territori,7.311544929443592e-05,raw,0.0964979753727312,6.638968604103311e-05
1992,4,outer,outer,7.311544929443592e-05,raw,0.0964979753727312,6.638968604103311e-05
946,17,association,associ,0.0003107406595013526,raw,0.09460224020783205,0.00028269156636827
1175,10,fast,fast,0.0001827886232360898,raw,0.09006708504244086,0.00016704501649034137
1337,10,edge,edg,0.0001827886232360898,raw,0.09006708504244086,0.00016704501649034137
244,6,essentially,essenti,0.00010967317394165388,raw,0.08580268625598327,0.00010065533044930826
895,33,free,free,0.0006032024566790963,raw,0.08387031850492935,0.0005546751188589541
1727,14,extent,extent,0.0002559040725305257,raw,0.0827677825608293,0.00023557630530689168
1597,7,cross,cross,0.00012795203626526284,raw,0.0827677825608293,0.00011778815265344584
1870,7,identity,ident,0.00012795203626526284,raw,0.0827677825608293,0.00011778815265344584
2842,7,artists,artist,0.00012795203626526284,raw,0.0827677825608293,0.00011778815265344584
2163,8,narrow,narrow,0.00014623089858887184,raw,0.08049763402629007,0.00013492097485758343
3813,8,argument,argument,0.00014623089858887184,raw,0.08049763402629007,0.00013492097485758343
815,27,effect,effect,0.0004935292827374424,raw,0.07873551903289075,0.000456161391185163
700,10,reduced,reduc,0.0001827886232360898,raw,0.0773280592650111,0.00016918661926585858
843,41,country,countri,0.0007494333552679681,raw,0.07701936964996525,0.0006938792992675719
1778,13,built,built,0.00023762521020691672,raw,0.07441118796988785,0.0002205850858782713
3095,15,reported,report,0.0002741829348541347,raw,0.07311752672866753,0.00025485073028654645
822,24,private,privat,0.0004386926957666155,raw,0.06997122103930271,0.0004090461301237846
1435,10,explained,explain,0.0001827886232360898,raw,0.0647492770581511,0.00017132822204137576
502,8,grew,grew,0.00014623089858887184,raw,0.0647492770581511,0.0001370625776331006
1419,5,discover,discov,9.13943116180449e-05,raw,0.0647492770581511,8.566411102068788e-05
1506,5,composed,compos,9.13943116180449e-05,raw,0.0647492770581511,8.566411102068788e-05
2798,5,drawing,draw,9.13943116180449e-05,raw,0.0647492770581511,8.566411102068788e-05
187,4,factory,factori,7.311544929443592e-05,raw,0.0647492770581511,6.85312888165503e-05
1046,4,van,van,7.311544929443592e-05,raw,0.0647492770581511,6.85312888165503e-05
2680,4,cooking,cook,7.311544929443592e-05,raw,0.0647492770581511,6.85312888165503e-05
3174,4,awareness,awar,7.311544929443592e-05,raw,0.0647492770581511,6.85312888165503e-05
140,3,realization,realiz,5.483658697082694e-05,raw,0.0647492770581511,5.139846661241273e-05
1507,3,prospects,prospect,5.483658697082694e-05,raw,0.0647492770581511,5.139846661241273e-05
2016,3,ford,ford,5.483658697082694e-05,raw,0.0647492770581511,5.139846661241273e-05
2931,3,tubes,tube,5.483658697082694e-05,raw,0.0647492770581511,5.139846661241273e-05
4108,3,lock,lock,5.483658697082694e-05,raw,0.0647492770581511,5.139846661241273e-05
204,45,need,need,0.000822548804562404,raw,0.0647492770581509,0.000770976999186191
2013,9,items,item,0.0001645097609124808,raw,0.0647492770581509,0.0001541953998372382
2762,7,granted,grant,0.00012795203626526284,raw,0.0647492770581509,0.00011992975542896303
3326,7,confidence,confid,0.00012795203626526284,raw,0.0647492770581509,0.00011992975542896303
806,20,difficult,difficult,0.0003655772464721796,raw,0.05851872730751499,0.00034479804685826873
1263,12,included,includ,0.00021934634788330776,raw,0.05438649002260435,0.00020773546922516812
1401,19,written,written,0.0003472983841485706,raw,0.051677195490798356,0.0003298068274296483
1365,7,dictionary,dictionari,0.00012795203626526284,raw,0.04704969995875,0.00012207135820448023
399,74,states,state,0.0013526358119470645,raw,0.04633871521497139,0.0012913864736368698
284,12,share,share,0.00021934634788330776,raw,0.04412998985541527,0.0002098770720006853
679,6,driver,driver,0.00010967317394165388,raw,0.04412998985541527,0.00010493853600034265
1632,11,balance,balanc,0.00020106748555969876,raw,0.04227642120609241,0.00019274424979654774
2481,15,recently,recent,0.0002741829348541347,raw,0.04005666446777948,0.00026341714138861523
879,5,rarely,rare,9.13943116180449e-05,raw,0.04005666446777948,8.780571379620508e-05
1935,5,continues,continu,9.13943116180449e-05,raw,0.04005666446777948,8.780571379620508e-05
2361,5,match,match,9.13943116180449e-05,raw,0.04005666446777948,8.780571379620508e-05
3440,5,carl,carl,9.13943116180449e-05,raw,0.04005666446777948,8.780571379620508e-05
336,27,necessary,necessari,0.0004935292827374424,raw,0.03735030287003658,0.00047543581616481777
1644,13,determine,determin,0.00023762521020691672,raw,0.036311341737617395,0.00022915149698034008
859,8,gross,gross,0.00014623089858887184,raw,0.03397761839139744,0.000141345783184135
1158,4,connected,connect,7.311544929443592e-05,raw,0.03397761839139744,7.06728915920675e-05
1787,4,examine,examin,7.311544929443592e-05,raw,0.03397761839139744,7.06728915920675e-05
1966,4,equation,equat,7.311544929443592e-05,raw,0.03397761839139744,7.06728915920675e-05
3555,4,thermal,thermal,7.311544929443592e-05,raw,0.03397761839139744,7.06728915920675e-05
3752,4,massive,massiv,7.311544929443592e-05,raw,0.03397761839139744,7.06728915920675e-05
3847,4,precise,precis,7.311544929443592e-05,raw,0.03397761839139744,7.06728915920675e-05
1297,18,purpose,purpos,0.0003290195218249616,raw,0.03061627068869238,0.0003190988135520624
151,38,service,servic,0.0006945967682971412,raw,0.029204339638739602,0.0006746048742879171
1642,26,able,abl,0.00047525042041383344,raw,0.0270089490753039,0.00046258619951171457
2583,9,planned,plan,0.0001645097609124808,raw,0.023927282537895868,0.00016062020816378977
1113,3,departments,depart,5.483658697082694e-05,raw,0.023927282537895868,5.3540069387929924e-05
